"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79"
"Batch3_Cell1400",2.45182364198529,0.533171836821974,0,0,0,0,1.227323184393,0.533171836821974,0,0,0,0.533171836821974,0,0,0.533171836821974,0,0,0,0,0,0.533171836821974,0,0,1.227323184393,0,0,0,0,0,0.533171836821974,0.533171836821974,3.10447472336246,0,0,1.227323184393,0,0,0,1.47945251209322,0,0,0,0,0,0,0,0,0,0,3.17758781301099,1.47945251209322,0,0,0,0,0,0,1.227323184393,0.921599691851223,0,0,0.533171836821974,0,0,0,1.69400481399304,0,0,0,0,0,0,0,0,0,0,0,0,0.533171836821974
"Batch3_Cell1401",2.87533678845371,0,0,0,0,0,3.19353985477754,0,0,0.930087955480339,0,0,0,0,0,0,0,0,0,0,0.930087955480339,0,0,0.930087955480339,0,0,0,0,0,0,0,3.45408555415013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46648637617125,0,0,0,0.930087955480339,0,0,0,0,0,0,0,0,0,0,0,0.930087955480339,0,0,0,0,0.930087955480339,0,1.49097275238167,0,0,0,0,0,0
"Batch3_Cell1402",2.62612824454206,0,0,0,0,0,2.15351773404705,0,0,0.65521640411026,0,0,0,0,0,0,0,0,0,0.65521640411026,1.10413824284023,0,0,0.65521640411026,0,0,0,0,0,0,0.65521640411026,3.6435148956795,0,0,1.10413824284023,0,0,0,0.65521640411026,0,0,0,0,0,0,0,0,0,0,2.75457149188135,1.10413824284023,0,0,0,0,0,0,0,1.10413824284023,0,0.65521640411026,0,0.65521640411026,0.65521640411026,0,0,0,0,0,0,1.10413824284023,0,0,0,0,0,0,0,0
"Batch3_Cell1403",2.71625433780258,0,0,0,0,0,0,0,1.92060658872555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92060658872555,0,3.2261179109235,0,0,0,0,1.92060658872555,0,0,0,0,0,0,0,0,0,0,0,0,3.2261179109235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71625433780258,0,0,0,0,0,0,0,0
"Batch3_Cell1404",2.17144506800469,0,0,0,0,0,1.73833372612354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11652974175413,0,0,0,0,0,0,0,3.66476491694183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66476491694183,2.50410977291485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11652974175413,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1405",0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,4.60178639126766,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1406",1.67576629494552,0,0,0,1.06863300682859,0,1.67576629494552,0,0,1.06863300682859,0,0,0,0,1.67576629494552,0,0,0,0,0,1.06863300682859,0,0,1.67576629494552,0,0,0,0,0,0,0,3.58188753429109,0,0,0,0,1.06863300682859,0,0,0,0,0,0,0,0,0,0,0,0,2.69760152041647,1.06863300682859,0,0,0,0,0,0,1.67576629494552,0,0,0,0,0,0,0,1.06863300682859,0,0,0,0,1.06863300682859,0,0,0,0,0,0,0,1.06863300682859
"Batch3_Cell1407",2.32882645423796,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0,2.32882645423796,3.17758781301099,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0
"Batch3_Cell1408",2.87533678845371,0,0,0,0.930087955480339,0,0.930087955480339,0.930087955480339,0,0,0,0,0,0,0,0,0,0,0,1.49097275238167,0.930087955480339,0,0,1.89381901280707,0,0,0,0,0,0,0,2.87533678845371,0,0,0,0,0.930087955480339,0,0,0,0,0,0,0,0,0,0,0,0,2.46648637617125,0,0,0,0,0,0,0,0,2.20838260639131,0,0,0,0,0.930087955480339,1.89381901280707,0,0,0,0,0,0.930087955480339,0,1.49097275238167,0,0,0,0,0,0
"Batch3_Cell1409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71625433780258,0,0,0,0,0,0,0,4.35760507707163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92060658872555,0,0,0,0,0,2.71625433780258,0,0,0,0,0,0,1.92060658872555,0,0,0,0,0,0,0,0
"Batch3_Cell1410",2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1411",2.46648637617125,0,0,0,0,0,1.49097275238167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89381901280707,0,0,0,0,0.930087955480339,0.930087955480339,0,2.87533678845371,0,0,0.930087955480339,0,1.49097275238167,0,0,0,0,0,0,0,0,0,0,0,0,2.46648637617125,0.930087955480339,0,0,0,0,0,0,0,0,0,0,0,2.20838260639131,0,0.930087955480339,0,0,0,0,0,1.89381901280707,0,1.89381901280707,0,0,0,0,0,0.930087955480339
"Batch3_Cell1412",2.37259918816426,0.762523591466458,0,0,0.762523591466458,0,1.25876674580505,0,0,0,0,0.762523591466458,0.762523591466458,0,0,0,0,0,0,0,0.762523591466458,0,0,2.16423197806708,0,0,0,0,0,1.62731103937386,0,3.60208721342147,0,0,0,0,0,0,0.762523591466458,0,0,0,0,0,0,0,0,0,0,2.55463514903306,1.62731103937386,0,0,0,0,0,0,0,0,0,0,0,0.762523591466458,0,0,1.25876674580505,0,0,0,0,0.762523591466458,0,0,0,0,0,0,0,0
"Batch3_Cell1413",2.54318854673389,0,0,0,0,0,0.851833399919342,0,0.851833399919342,0,0,0,0,0,0.851833399919342,0,0,0,0,0,0.851833399919342,0,0,1.77162324396642,0,0,0,0,0,0,0,3.41379936209916,0,0,0,0,0,0,2.07695994082224,0,0,0,0,0,0,0,1.38382097867722,0,0,3.04319351710332,0.851833399919342,0,0,0,0,0,0,0,0.851833399919342,0,0,0.851833399919342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851833399919342,0,0,0.851833399919342
"Batch3_Cell1414",3.32968643450836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20838260639131,0,0,0,1.49097275238167,0,0,0,3.56860443247526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68534656891039,2.20838260639131,0,0,0,0,0,0,0,1.49097275238167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04319351710332,0,0,3.95291821560149,3.04319351710332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04319351710332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1416",2.55924991420425,0,0.574732391974473,0,0,0.574732391974473,2.43419064750874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574732391974473,0,0,1.5644292234499,0,0,0,0,0.574732391974473,0.574732391974473,0,3.29413856715749,0,0,0,0.574732391974473,0,0,0,0,0,0,0,0.574732391974473,0,0,0,0,0.574732391974473,0,0,0.984627504625757,0,0,0,0,0,0,0,0,1.30346134622855,0,0,0,0,0.574732391974473,0,0.574732391974473,0.574732391974473,0,1.5644292234499,2.78090091401662,0,0.574732391974473,0,0,0,0,0
"Batch3_Cell1417",3.17758781301099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32882645423796,0,0,0,2.32882645423796,0,0,3.17758781301099,0,0,0,0,3.17758781301099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1418",3.13101390502408,0,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,3.80055554452616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62612824454206,1.84271127356837,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1419",1.53907876322222,0,0,0,0,0,2.26668985892481,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26668985892481,0,0,2.26668985892481,0,0,0,0,0,0,0,2.74808897263792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02225328160769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53907876322222,0,0,0,0,0,0,0,0
"Batch3_Cell1420",1.40390441737786,0.866380861279254,0,0,0,0,2.10176271615091,0,0,1.79462436335761,0,0,0,0,0.866380861279254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32968643450836,0,0,0.866380861279254,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40390441737786,2.92308645596453,0,0,0,0,0,0,0,0,0.866380861279254,0,0,0,0,0,0,0,0,0,0,0,0.866380861279254,2.92308645596453,0,0,0,0,0,0,0.866380861279254
"Batch3_Cell1421",1.9915469692134,0,0,0,0.581211711375881,0,1.31516963713772,0,0,0.581211711375881,0,0,0,0,0.994370152825333,0,0,0,0,0,1.31516963713772,0,0,0,0,0,0,0,0,0.581211711375881,0,2.99013330296234,0.994370152825333,0.581211711375881,0,0,0.581211711375881,0,1.57745114512044,0,0,0,0,0,0,0,0.581211711375881,0,0,3.51326473767502,2.16115794228871,0,0,0,0,0,0,0,0.581211711375881,0,0,0,0,0,0,0.581211711375881,0,0,0,0,0.994370152825333,0.581211711375881,0,0,0,0,0,0,0
"Batch3_Cell1422",2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,4.2560930332864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1423",2.69298923145112,0,0,0,0,0,1.24283397139085,0,0,0.751305033438726,0,0.751305033438726,0,0,0,0,0,0,0,0.751305033438726,0,0,0,1.90043573303428,0,0,0,0,0,0,0,3.20159905172011,0.751305033438726,0,0,0,0,0,0.751305033438726,0,0,0,0,0,0,0,0,0,0,2.53186895543369,0.751305033438726,0,0,0,0,0,0,0.751305033438726,0.751305033438726,0,0,0,0.751305033438726,0,0.751305033438726,1.60878299300456,0,0,0,0,0.751305033438726,1.24283397139085,1.60878299300456,0,0.751305033438726,0,0,0,0
"Batch3_Cell1424",2.1324595723139,0,0,0,0.745821362659987,0,1.75242769689434,0,0.745821362659987,0,0,0,0,0,1.42885085235902,0,0,0,0,0,0.745821362659987,0,0,1.42885085235902,0,0,0,0,0,0,0.42057872161158,2.82626545003683,0,0.42057872161158,0,0,0,0,2.01656022329289,0,0,0,0,0,0,0,0,0,0,3.47948031149259,0.42057872161158,0,0,0,0,0,0,0.42057872161158,1.23502694141554,0,0,0,0.745821362659987,0,0.42057872161158,0.42057872161158,0,0,0.42057872161158,0,1.23502694141554,0,0,0,0,0,0,0,0
"Batch3_Cell1425",2.15351773404705,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44602140316764,0,0,0,0,0,0,0,0,1.44602140316764,0,0,0,0,0,0,0,2.98152864184887,0,0,0,0,0,0,1.44602140316764,0,0,0,0,0,0,0,0,0,0,2.62612824454206,2.15351773404705,0,0,0,0,0,0,0,2.15351773404705,0,0,0,1.44602140316764,0,0,2.98152864184887,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32968643450836,0,0,0,0,0,0,0,4.81566583556198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1427",2.92308645596453,1.67576629494552,0,0,0,0,1.06863300682859,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06863300682859,0,0,2.43022642761577,0,0,0,0,0,0,0,3.44320950396986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06863300682859,0,0,2.10176271615091,1.06863300682859,0,0,0,0,0,0,0,1.67576629494552,0,0,0,1.67576629494552,0,0,0,0,0,0,0,1.06863300682859,0,0,0,0,0,0,0,0
"Batch3_Cell1428",1.70641137123912,1.43168194674708,0,0,0.646964534028714,0,1.70641137123912,0,0,0.646964534028714,0,0,0,0,0.646964534028714,0,0,0,0,0,1.70641137123912,0.646964534028714,0,1.09203162164839,0,0,0,0,0.646964534028714,0.646964534028714,0,3.32968643450836,0,0.646964534028714,0.646964534028714,0,0.646964534028714,0,0,0,0,0,0,0,0,0,0,0,0,3.32968643450836,0,0,0,0,0,0,0,1.09203162164839,1.09203162164839,0,0,0,0,0,0,0,0,0,0,0,0.646964534028714,0,0.646964534028714,0,0,0,0,0,0
"Batch3_Cell1429",2.89498151354389,0,0,0,0.851833399919342,0,0.851833399919342,1.38382097867722,0,0,0,0,0,1.38382097867722,0,0,0,0,0,0,1.77162324396642,0,0,0,0,0,0.851833399919342,0,0,0,0,2.72978140797285,0,0,0,0,0.851833399919342,0,0,0,0,0,0,0,0,0,0,0,0,3.41379936209916,0,0,0,0,0,0,0,0,0.851833399919342,0,0,0,1.77162324396642,0,0.851833399919342,0,0,0,0,0,0.851833399919342,0,0,0,0,0,0,0,0.851833399919342
"Batch3_Cell1430",2.66125620330835,1.04625862009869,0,0,0,0,1.64631682219702,1.04625862009869,0,1.04625862009869,0,0,0,0,1.04625862009869,0,0,0,0,0,1.04625862009869,0,0,2.06884334946117,0,0,0,0,0,0,0,2.39524627163592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64631682219702,0,0,3.78471408186351,0,0,0,0,0,0,0,1.04625862009869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1431",1.44602140316764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44602140316764,2.98152864184887,0,0,0,0,0,0,1.44602140316764,0,0,4.31977119664836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15351773404705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44602140316764,0,0,0,0,0,0,0,0
"Batch3_Cell1432",3.27675937984319,0,0,0,0,0,0,0,0.786022285466427,0,0,0,0,0,0.786022285466427,0,0,0,0,0,1.66582077521054,0,0,1.29197329023169,0,0,0,0,0,0,0,3.65409402989218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786022285466427,0,3.47772811327475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1433",2.18054180614776,0,1.46812389740527,0,0,0,1.46812389740527,0.913270049311975,0,0,0.913270049311975,0,0,0,1.46812389740527,0,0,0,0,0,0.913270049311975,0,0,0.913270049311975,0,0,0,0,0,0,0,3.64189538686369,0,0,0,0,0,0,1.46812389740527,0,0,0,0,0,0,0,0,0,0,2.84461984581206,0,0,0,0,0,0,0,0.913270049311975,0,0,0,0,0,0,0,0.913270049311975,0,0,0,0,1.86786810941593,0,0,0,0,0,0,0,0
"Batch3_Cell1434",2.54318854673389,0,0,0,0,0,3.04319351710332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54318854673389,0,0,1.77162324396642,0,0,0,0,0,0,0,0,0,0,0,1.77162324396642,0,0,3.41379936209916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77162324396642,0,1.77162324396642,0,0,0,0,0,0
"Batch3_Cell1435",3.59286412056157,0,0,0,0,0,1.59071342170826,0,0,1.59071342170826,0,0,0,0,1.00431533848593,0,0,0,0,0,1.00431533848593,0,0,0,0,0,0,0,0,0,0,3.46726811286926,0,0,0,0,1.00431533848593,0,0,0,0,0,0,0,0,0,1.59071342170826,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00431533848593,0,0,0,0,0,1.00431533848593
"Batch3_Cell1436",2.88577024918688,1.04625862009869,0,0,0,0,2.66125620330835,0,0,0,0,0,0,0,2.06884334946117,0,0,0,0,0,1.04625862009869,0,0,0,0,0,0,0,0,0,0,3.40415450133408,0,0,0,0,0,0,1.04625862009869,0,0,0,0,0,0,0,1.04625862009869,0,0,2.06884334946117,0,0,0,0,0,0,0,0,1.04625862009869,0,0,0,0,0,0,1.04625862009869,0,0,0,0,1.64631682219702,0,0,0,0,0,0,0,0
"Batch3_Cell1437",3.28417612880721,0,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,0,2.5838240230919,0,0,0,0,0,0,0,3.75362247154463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24684897809286,1.1691661161882,0,0,0,0,0,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,0,0
"Batch3_Cell1438",2.51180599814023,0,0,0,0,0,0.956552717350002,0,0,0.556143509569585,0,0,0,0,0,0,0,0,0,0.556143509569585,0,0,0,1.26963210806822,0,0,0,0,0,0.556143509569585,0,3.37943683752622,0.556143509569585,0,0,0,0.556143509569585,0,0.556143509569585,0,0,0,0,0,0,0.956552717350002,0,0,0,2.83072924299343,1.7448792238627,0,0,0,0,0,0,0,0.956552717350002,0,0,0,0.556143509569585,0.556143509569585,0,0.956552717350002,0,0,0,0,1.93432835504746,0,0.556143509569585,0,0,0.556143509569585,0,0,0.956552717350002
"Batch3_Cell1439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70839644196944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09557514144922,0,0,0,0,0,0,0,3.17758781301099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1440",2.60711269627565,0,0,0,0.646964534028714,0,1.70641137123912,0,1.09203162164839,0.646964534028714,0,0,0,0,1.09203162164839,0,0,0,0,0,0.646964534028714,0,0,1.70641137123912,0,0,0,0,0,0.646964534028714,0,3.32968643450836,0,0,0,0,0,0,0.646964534028714,0,0,0,0,0,0,0,0.646964534028714,0,0,2.13593557346129,1.93709971224517,0,0,0,0,0,0,1.09203162164839,0.646964534028714,0,0,0,0,0,0,1.70641137123912,0,0,0.646964534028714,0,0,0,1.09203162164839,0,0,0,0,0,0
"Batch3_Cell1441",2.66125620330835,0,0,0,0,0,1.64631682219702,0,0,0,0,0,0,0,0,1.04625862009869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40415450133408,0,0,1.64631682219702,0,1.64631682219702,0,1.64631682219702,0,0,0,0,0,0,0,0,0,0,3.08000450050444,0,0,0,0,0,0,0,0,1.04625862009869,0,0,0,0,1.04625862009869,0,0,0,0,0,0,1.04625862009869,0,1.04625862009869,0,0,0,0,0,0
"Batch3_Cell1442",3.04319351710332,0,1.49097275238167,0,0,0,1.49097275238167,0,0,0,0,0,0,0,1.49097275238167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95291821560149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68534656891039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49097275238167,0,0,0,0,0,0,0,0,0,0,0,0,1.49097275238167
"Batch3_Cell1443",0,0,0,0,0,0,0,0,0,3.70839644196944,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0
"Batch3_Cell1444",2.00646817690343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00646817690343,0,0,0,0,0,0,0,0,0,0,4.81566583556198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00646817690343,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1445",2.73524075508352,0,0,0,0,0,1.09203162164839,1.09203162164839,0,0,0,0,0,0,0,0,0,0,0,0,1.09203162164839,0,0,1.09203162164839,0,0,0,0,0,0,0,3.32968643450836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32968643450836,0,0,0,0,0,0,0,0,1.70641137123912,0,0,0,0,0,0,0,0,0,0,0,2.13593557346129,0,1.09203162164839,0,0,0,0,0,1.09203162164839
"Batch3_Cell1446",2.12211086429117,0.740418896968281,1.59071342170826,0,0.740418896968281,0,1.227323184393,0,0,0,0,1.227323184393,0,0,0,0,0,0,0,0,0.740418896968281,0,0,1.227323184393,0,0,0,0,0,0,0,3.63241184584867,0.740418896968281,0,1.227323184393,0,0,0,1.227323184393,0,0,0,0,0,0,0,0,0,0.740418896968281,1.59071342170826,0,0,0,0,0,0,0,1.227323184393,0.740418896968281,0,0,0,0,0,0,1.227323184393,0,0,0,0,1.59071342170826,0,1.59071342170826,0,0,0,0,0,0
"Batch3_Cell1447",2.37259918816426,0,0,0,0,0,0.762523591466458,1.25876674580505,0,0,0,0,0,0,1.62731103937386,0,0,0,0,0.762523591466458,1.62731103937386,0,0,1.25876674580505,0,0,0,1.62731103937386,0,0.762523591466458,0,2.71625433780258,0,0,0,0,0,0,0.762523591466458,0,0,0,0,0,0,0,0,0,0,2.99359376651351,1.62731103937386,0,0,0,0,0,0,0,1.25876674580505,0,0,0,0,0,0,1.25876674580505,0,0,0,0,1.62731103937386,0,0.762523591466458,0,0,0,0,0,0
"Batch3_Cell1448",1.4756552704276,0,0,0,0.67237987655234,0,1.75480162183551,1.4756552704276,0,0,0,0,0,1.12921676685698,1.12921676685698,0,0,0,0,0,1.12921676685698,0,0,1.12921676685698,0,0,0,0,0,0,0,3.30822930830908,0,0.67237987655234,0,0,0,0,1.75480162183551,0,0,0,0,0,0,0,0.67237987655234,0,0,3.02226079214336,0,0,0,0,0,0,0,0.67237987655234,1.12921676685698,0,0,0,0,0,0.67237987655234,0.67237987655234,0,0,0,0,1.12921676685698,0,0.67237987655234,0,0,0,0,0,0.67237987655234
"Batch3_Cell1449",2.5838240230919,0,0,0,2.24684897809286,0,1.1691661161882,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,0,1.80637913910469,0,0,0,0,0,0,0,0,0,1.1691661161882,3.28417612880721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1691661161882,0,2.85680324362057,0,0,0,0,0,0,0,1.1691661161882,1.1691661161882,0,0,0,0,0,0,1.1691661161882,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,0
"Batch3_Cell1450",2.62612824454206,0,0,0,1.44602140316764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897068643336908,0,0,1.44602140316764,0,0,0,0,0.897068643336908,0,0,3.50428210565734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897068643336908,2.62612824454206,1.84271127356837,0,0,0,0,0,0,1.84271127356837,0,0,0,0,0.897068643336908,0,0,0.897068643336908,0,0,0,0,0.897068643336908,0,0.897068643336908,0,0,0,0,0,0.897068643336908
"Batch3_Cell1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70839644196944,0,0,3.70839644196944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70839644196944,0,0,0,0,0,0,0,0
"Batch3_Cell1452",2.5838240230919,0,0,0,1.1691661161882,0,2.24684897809286,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,0,0,0,0,0,0,3.75362247154463,0,0,1.1691661161882,0,0,0,0,0,0,0,0,0,0,0,1.80637913910469,0,0,1.80637913910469,0,0,0,0,0,0,0,1.1691661161882,0,0,0,0,1.80637913910469,0,0,1.1691661161882,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch3_Cell1453",1.74927362931069,0,0,0,0.837779816817881,0,1.74927362931069,0,0,0.478867009918111,0,0,0,0,0.478867009918111,0,0,0,0,0,0,0,0,0.837779816817881,0,0,0,0,0,0,0,3.53959516799849,0,0,0,0,0,0,1.36434553618393,0,0,0,0,0,0,0,0,0,0,3.53959516799849,1.12495424230605,0,0,0,0,0.478867009918111,0,0,0.837779816817881,0,0,0,0,0,0,1.56960960354889,0,0,0,0,0.837779816817881,0,0.478867009918111,0,0,0.837779816817881,0,0,0
"Batch3_Cell1454",2.81474476147458,0,0,0,0,0,2.81474476147458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32882645423796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46726811286926,2.81474476147458,0,0,0,0,0,0,1.59071342170826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59071342170826
"Batch3_Cell1455",3.13101390502408,0,0,0,0,0,1.84271127356837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50428210565734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84271127356837,0,2.62612824454206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62612824454206,0,0,1.84271127356837,0,0,0,0,0,0,0,0
